ID_voie,Num_voie,Nom_voie,Code_voie
853,1,DU PONT DE LA TOURNELLE,0
854,1,DU PONT DES ARTS,0
855,1,DU PONT NEUF,0
856,1,DU PORT,1
857,1,DU PORT,18
858,1,DU PRE AUBRY,61
859,1,DU PRESIDENT KENNEDY,0
860,1,DU PRESIDENT KENNEDY,1
861,1,DU PRESSOIR,0
862,1,DU PRINTEMPS,0
863,1,DU PUITS DE MARAN,2
864,1,DU PUITS DES ESQUILLES,0
865,1,DU QUATORZE JUILLET,0
866,1,DU QUATRE SEPTEMBRE,0
867,1,DU QUATRE SEPTEMBRE,12
868,1,DU RELAIS,36
869,1,DU RESERVOIR,10
870,1,DU ROI ALBERT,0
871,1,DU ROND POINT,0
872,1,DU SOLEIL  (PLAGE),1
873,1,DU SUD,12
874,1,DU TERTRE,10
875,1,DU THEATRE,2
876,1,DU THOUET,66
877,1,DU TONKIN,0
878,1,DU TOUR DE L ETANG,0
879,1,DU VAUCLUSE,0
880,1,DU VERCORS,0
881,1,DU VERMOIS,0
882,1,DU VERNE,12
883,1,DU VIEUX PUITS,10
884,1,DU VILLAGE,0
885,1,DU VILLAGE,51
886,1,DUBESSAN,0
887,1,DUGOMMIER,0
888,1,DUMOULIN,1
889,1,DUPONT,0
890,1,DUPUIS BRUN,5
891,1,DUVERGIER,0
892,1,EDEN PARK,1
893,1,EDGAR POE,0
894,1,EDGAR QUINET,15
895,1,EDISON,2
896,1,EDITH CAVELL,1
897,1,EDOUARD BRANLY,0
898,1,EDOUARD FOURNIER,0
899,1,EDOUARD MANET,51
900,1,EDOUARD REY,15
901,1,EDOUARD VAILLANT,0
902,1,ELISEE LECAT,51
903,1,ELVINA SIVAN,10
904,1,ELYSEE PETIT,15
905,1,EMBOURIANE,0
906,1,EMILE DESPRES,51
907,1,EMILE KAHN,0
908,1,EMILE LANDRIN,12
909,1,EMILE REYMOND,0
910,1,EMILE ZOLA,0
911,1,EMILE ZOLA,4
912,1,ERNEST RENAN,0
913,1,ESCOFFIER,0
914,1,ETIENNE,0
915,1,ETIENNE DOLET,0
916,1,ETIENNE HARDY,15
917,1,EUGENE DELACROIX,0
918,1,EUGENE GUIGNET,0
919,1,EUGENE RINGUET,0
920,1,EUGENE WERNERT,12
921,1,F FERRER BAT CHENE,0
922,1,F. GOYA,2
923,1,FAROUJAT,14
924,1,FELIX FAURE,0
925,1,FELIX GIACOMOTTI,0
926,1,FERDINAND BUISSON,0
927,1,FLANDRE,18
928,1,FOCH,1
929,1,FONCK,0
930,1,FONTAINE,0
931,1,FOUCHER LEPELLETIER,0
932,1,FOUGEREAU,0
933,1,FRAGAN,0
934,1,FRANC SERGENT,0
935,1,FRANCIS CARCO,2
936,1,FRANCIS CARTON,0
937,1,FRANCISCO GOYA,0
938,1,FRANCOIS COPPEE,0
939,1,FRANCOIS COUPERIN,2
940,1,FRANCOIS MASSABO,0
941,1,FRANCOIS MITTERRAND,1
942,1,FRANCOIS REBUFFEL,0
943,1,FRANCOIS TANGUY PRIGENT,0
944,1,FRANCOIS-R CHATEAUBRIAND,0
945,1,FRANCOISE DOLTO,0
946,1,FRANCOISE DOLTO,75
947,1,FRANKLIN,0
948,1,FRANZ LISZT,0
949,1,FREDERIC BACK,2
950,1,FREDERIC LATOUCHE,15
951,1,FREDERIC MISTRAL,1
952,1,FREMICOURT,0
953,1,FROIDE,0
954,1,FRONT DE MER,8
955,1,FULTON,0
956,1,GALILEE,0
957,1,GALILEE,9
958,1,GALLIENI,0
959,1,GALLIENI,35
960,1,GAMBETTA,0
961,1,GASTON ARNULF,0
962,1,GASTON BUSSIERE,12
963,1,GASTON DEFFERRE,2
964,1,GAZAN,0
965,1,GEN DE GAULLE,0
966,1,GEN DE GAULLE,12
967,1,GENERAL DE CASTELNAU,0
968,1,GENERAL LECLERC,1
969,1,GENERAL LECLERC,12
970,1,GENISSIEU,0
971,1,GEORGE SAND,12
972,1,GEORGES BERNANOS,0
973,1,GEORGES BRASSENS,0
974,1,GEORGES CLEMENCEAU,0
975,1,GEORGES CLEMENCEAU,1
976,1,GEORGES CLOAREC,0
977,1,GEORGES MESSIER,8
978,1,GEORGES POMPIDOU,0
979,1,GEORGES POMPIDOU,2
980,1,GERARD DE NERVAL,0
981,1,GERMAINE TILLION,0
982,1,GIRARD,0
983,1,GIUSEPPE VERDI,0
984,1,GODILLOT,0
985,1,GOYA,2
986,1,GRABIAU,0
987,1,GRAND PORT,0
988,1,GRAND RUE,6
989,1,GRAND RUE LOUIS FABRY,6
990,1,GRANVELLE,0
991,1,GRUISSAN PORT,18
992,1,GUERIN,0
993,1,GUILLAUME APOLLINAIRE,0
994,1,GUSTAVE CAILLEBOTTE,0
995,1,GUY DE MAUPASSANT,0
996,1,GUY MOQUET,0
997,1,GUY SOURCIS,0
998,1,GUYNEMER,0
999,1,HAU DES MESANGES,8
1000,1,HAUTE DU PIOCH,0
1001,1,HAUTE VOIE,0
1002,1,HECTOR BERLIOZ,0
1003,1,HELENE BOUCHER,2
1004,1,HELENE ET JACQUES SOLOMON,2
1005,1,HENRI BARBUSSE,0
1006,1,HENRI BARBUSSE,1
1007,1,HENRI COMMARE,0
1008,1,HENRI FREVILLE,1
1009,1,HENRI MARTIN,0
1010,1,HENRI MARTIN,1
1011,1,HENRI MATISSE,0
1012,1,HENRI RABOURDIN,0
1013,1,HENRY DUNANT,36
1014,1,HIPPOLYTE TOUPET,0
1015,1,HOCHE,0
1016,1,HONORE DE BALZAC,2
1017,1,HORTENSE SCHNEIDER,0
1018,1,HOTELIERE LES FLOTS BLEUS,18
1019,1,HOURELLE,0
1020,1,HUNTZIGER,0
1021,1,HUYSMANS,0
1022,1,IMM LE NICE RUE DE PROVENC,8
1023,1,IMP DES VIEUX CHENES,7
1024,1,IQBAL MASIH,1
1025,1,ISABEAU,0
1026,1,J J ROUSSEAU,0
1027,1,JACQUELINE AURIOL,0
1028,1,JACQUEMONT,0
1029,1,JACQUES CARTIER,0
1030,1,JACQUES CARTIER,1
1031,1,JACQUES OFFENBACH,0
1032,1,JACQUES TATI,0
1033,1,JACQUES THIBAULT,0
1034,1,JANSSEN,0
1035,1,JARDIN MONTAIGNE,8
1036,1,JARDINS DE SUARTELLO,8
1037,1,JAUFRE RUDEL,0
1038,1,JEAN ANOUILH,0
1039,1,JEAN BAPTISTE LEGENDRE,0
1040,1,JEAN CLAUDE MARY,0
1041,1,JEAN DE LA FONTAINE,0
1042,1,JEAN GOUJON,0
1043,1,JEAN JAURES,0
1044,1,JEAN JAURES,1
1045,1,JEAN JAURES,15
1046,1,JEAN LASSERRE,1
1047,1,JEAN LURCAT,1
1048,1,JEAN MERMOZ,0
1049,1,JEAN MERMOZ,1
1050,1,JEAN MOULIN,0
1051,1,JEAN PERRIN,1
1052,1,JEAN PIERRE DUFREXOU,0
1053,1,JEAN PIERRE LEVY,0
1054,1,JEAN POIRE,0
1055,1,JEAN RACINE,0
1056,1,JEAN RAMEAU,0
1057,1,JEAN RAMEAU,12
1058,1,JEAN RENAUDIE,0
1059,1,JEAN RIBIER,0
1060,1,JEAN SACCARD,0
1061,1,JEAN VIGO,0
1062,1,JEAN ZAY,0
1063,1,JEANNE D ARC,0
1064,1,JEANNE D ARC,12
1065,1,JOCELYN,45
1066,1,JOHN FORD,2
1067,1,JOLIOT CURIE,0
1068,1,JOSEPH FINANCE,0
1069,1,JOSEPH FROMENT,1
1070,1,JOSEPH GAZAN,0
1071,1,JOSEPH SOUTEYRAT,0
1072,1,JOSEPH VALLIER,15
1073,1,JOSEPH WRESINSKI,2
1074,1,JOSEPHIN SOULARY,0
1075,1,JOSEPHINE PENCALET,1
1076,1,JOSQUIN DESPRES,51
1077,1,JOUY D ARNAUD,0
1078,1,JULES BOURDIN,0
1079,1,JULES ENFROY,0
1080,1,JULES FERRY,0
1081,1,JULES GENOVESI,0
1082,1,JULES MASSENET,0
1083,1,JULES SIMON,0
1084,1,JULES VEDRINES,2
1085,1,JULES VERNE,0
1086,1,JULES VINCENT,0
1087,1,JULIE-VICTOIRE DAUBIE,0
1088,1,JULIEN OFFRAY  LA METTRIE,0
1089,1,JULIETTE,35
1090,1,KLEBER,0
1091,1,KONRAD ADENAUER,0
1092,1,L ESTEREL,1
1093,1,LA BRUYERE,0
1094,1,LA CONDAMINE,7
1095,1,LA FONTAINE,0
1096,1,LA HOUSSAYE,46
1097,1,LA PEROUSE,0
1098,1,LA REP DE COLOMBIE,0
1099,1,LA VAUCOULEUR,18
1100,1,LA VOILE D'OC,18
1101,1,LABAT,0
1102,1,LABORDE,0
1103,1,LAHONTINE,1
1104,1,LAMARTINE,0
1105,1,LAMARTINE,2
1106,1,LANCELOT DU LAC,0
1107,1,LATHAM,0
1108,1,LAZARE CARNOT,0
1109,1,LAZARE RAIBERTI,15
1110,1,LE CARRE DES TOILES,8
1111,1,LE CENTURION,1
1112,1,LE CORBUSIER,18
1113,1,LE LAGON DE FLORIDA,7
1114,1,LE LANCIER,18
1115,1,LE MOZART,18
1116,1,LE PASSAGE DES FEES,53
1117,1,LE VILLAGE,18
1118,1,LEBOUTEUX,0
1119,1,LECLERC DE HAUTECLOQUE,12
1120,1,LECONTE DE L ISLE,0
1121,1,LEGRAND,35
1122,1,LEKAIN,0
1123,1,LENOIR,0
1124,1,LEO LAGRANGE,12
1125,1,LEON BLOY,0
1126,1,LEON BOUFFLET,0
1127,1,LEON DE BERTALOT,51
1128,1,LEON GAMBETTA,2
1129,1,LEOPOLD VAREIL,0
1130,1,LES CHATAIGNIERS,43
1131,1,LES CHAUMES,18
1132,1,LES GRENADINES,8
1133,1,LES JARDINS OCCITANS,10
1134,1,LES MARELLES,18
1135,1,LES MERS DU SUD,18
1136,1,LES MONTEES,8
1137,1,LES RAYES VERTES,8
1138,1,LES RINVALS,18
1139,1,LES RIVAGES,18
1140,1,LES RUELLES D EGLY,18
1141,1,LES SABLONS 3,18
1142,1,LINNE,0
1143,1,LISE ET ARTUR LONDON,0
1144,1,LISERB,25
1145,1,LISFRANC,0
1146,1,LLOYD GEORGE,1
1147,1,LORD BYRON,0
1148,1,LOUIS BLANC,0
1149,1,LOUIS BLERIOT,1
1150,1,LOUIS IMBACH,12
1151,1,LOUIS MICHEL VAN LOO,2
1152,1,LOUIS NOGUERES,0
1153,1,LOUIS RUMEAU,0
1154,1,LUCE DE LANCIVAL,0
1155,1,LUCIEN PIRON,0
1156,1,LUCIEN SAMPAIX,0
1157,1,LUCY PARSONS,12
1158,1,M CL VAILLANT COUTURIER,0
1159,1,MACCARANI,0
1160,1,MADAME,0
1161,1,MADAME DE SEVIGNE,9
1162,1,MAETERLINCK,0
1163,1,MAGNE,24
1164,1,MAL DE LATTRE DE TASSIGNY,0
1165,1,MAL DE LATTRE DE TASSIGNY,1
1166,1,MAL DE LATTRE DE TASSIGNY,12
1167,1,MALVESIN,1
1168,1,MARC SEGUIN,0
1169,1,MARCEAU,0
1170,1,MARCEL BLANCHET,0
1171,1,MARCEL CACHIN,1
1172,1,MARCEL PAGNOL,0
1173,1,MARCEL PAUL,0
1174,1,MARCEL SEMBAT,0
1175,1,MARECHAL LYAUTEY,1
1176,1,MARGUERITE BERVOETS,0
1177,1,MARGUERITE BOUCICAUT,0
1178,1,MARGUERITE YOURCENAR,2
1179,1,MARIN LA MESLEE,0
1180,1,MARIOTTE,45
1181,1,MARTHOUREY,0
1182,1,MARTIN LUTHER KING,12
1183,1,MARTIN SIEMENS,0
1184,1,MARYSE BASTIE,0
1185,1,MARYSE HILSZ,2
1186,1,MASSILLON,0
1187,1,MATHILDE,1
1188,1,MATHURIN LE GAL,0
1189,1,MAURICE BERTEAUX,0
1190,1,MAURICE BERTEAUX,1
1191,1,MAURICE DE VLAMINCK,1
1192,1,MAURICE LAFON,2
1193,1,MAURICE RAVEL,0
1194,1,MAURICE SCHUMANN,0
1195,1,MAURICE THOREZ,0
1196,1,MAX ROUQUETTE,0
1197,1,METRO CHARONNE,0
1198,1,MEURISSE,0
1199,1,MEYNIS,0
1200,1,MICHEL PACHA,12
1201,1,MICHEL TISSE,0
1202,1,MICHELET,0
1203,1,MIRABEAU,0
1204,1,MIREILLE SORGUE,0
1205,1,MISS CAMPBELL,0
1206,1,MOLIERE,0
1207,1,MONTAIGNE,1
1208,1,MONTGOLFIER,45
1209,1,MONTLABOUR,2
1210,1,MORAND,0
1211,1,MORILLON,0
1212,1,MOZART,0
1213,1,MOZART,1
1214,1,MURILLO,2
1215,1,NOAS DAUMESNIL,0
1216,1,NORBERT GERBAUD,1
1217,1,NORMANDE,0
1218,1,NORMANDIE NIEMEN,0
1219,1,NOTRE DAME,0
1220,1,NOTRE DAME,12
1221,1,NUNGESSER,51
1222,1,NYMPHEAS,2
1223,1,OCTAVE FEUILLET,0
1224,1,OLIVIER MESSIAEN,0
1225,1,OMER SARRAUT,15
1226,1,OUEST CAP FERRET,1
1227,1,P CASSAGNAVERE,1
1228,1,PARC LUCIE BAT MURO,18
1229,1,PARTOUNEAUX,0
1230,1,PASTEUR,0
1231,1,PASTEUR,1
1232,1,PAUL BERT,0
1233,1,PAUL CEZANNE,0
1234,1,PAUL CEZANNE,1
1235,1,PAUL CUNQ,24
1236,1,PAUL DELAIR,0
1237,1,PAUL DOUMER,0
1238,1,PAUL EMILE VICTOR,15
1239,1,PAUL FORT,0
1240,1,PAUL GAUGUIN,0
1241,1,PAUL JANET,0
1242,1,PAUL PAGET,10
1243,1,PAUL VERLAINE,0
1244,1,PAULINE,14
1245,1,PERE LOUIS DE GALARD,0
1246,1,PERREE,0
1247,1,PESTEL,0
1248,1,PETIT PONT,10
1249,1,PETRAMALE,0
1250,1,PHILIBERT DELORME,0
1251,1,PHILIPPE NOIRET,0
1252,1,PIERRE,0
1253,1,PIERRE BROSSOLETTE,0
1254,1,PIERRE CONTANT D IVRY,12
1255,1,PIERRE CURIE,0
1256,1,PIERRE DE COUBERTIN,1
1257,1,PIERRE DUBOIS,1
1258,1,PIERRE ET MARIE CURIE,0
1259,1,PIERRE JOIGNEAUX,0
1260,1,PIERRE JOSEPH BRIOT,0
1261,1,PIERRE LEROUX,0
1262,1,PIERRE LIHOU,10
1263,1,PIERRE MENDES FRANCE,1
1264,1,PIERRE SEMARD,0
1265,1,PISSARO,45
1266,1,PIVER,0
1267,1,PLUMIER,0
1268,1,POIDEVIN,0
1269,1,PONS CAPDENIER,0
1270,1,PORTE D EN BAS,8
1271,1,PORTE GORET,0
1272,1,POUSSIN,0
1273,1,PROF PIERRE LEPINE,0
1274,1,PROUDHON,0
1275,1,PUTEAUX,0
1276,1,QUESNAY,1
1277,1,RAOUL AUDIBERT,15
1278,1,RAOUL STEPHAN,2
1279,1,RASPAIL,2
1280,1,RECTEUR SCHMITT,0
1281,1,REMOIVILLE,12
1282,1,RENE CASSIN,0
1283,1,RENE COTY,1
1284,1,RENE DUMONT,0
1285,1,RENE FONCK,2
1286,1,RENE JACQUES,0
1287,1,RENE SCHAEFFER,0
1288,1,RENOIR,18
1289,1,RENOU,0
1290,1,RES DES GEMEAUX,8
1291,1,RES DIDEROT,8
1292,1,RES LES COLOMBIERES,39
1293,1,RESIDENCE LA FORET,8
1294,1,RESIDENCE RECAMIER,2
1295,1,RICHARD WAGNER,1
1296,1,RICHER,0
1297,1,ROBERT DOISNEAU,0
1298,1,ROBINEAU,0
1299,1,RODIN,2
1300,1,ROGER CHIEUSSE,15
1301,1,ROGER RAMEAU,0
1302,1,ROGER SALENGRO,0
1303,1,ROGER SALENGRO,12
1304,1,ROMY SCHNEIDER,0
1305,1,RONSARD,0
1306,1,RONSARD,10
1307,1,ROSA BONHEUR,0
1308,1,ROSSIGNOL,10
1309,1,ROSSINI,0
1310,1,ROUGET DE LISLE,0
1311,1,ROUSSELLE,0
1312,1,ROYALE,12
1313,1,SACHA GUITRY,12
1314,1,SADI CARNOT,12
1315,1,SAINT BERTRAND,0
1316,1,SAINT EXUPERY,0
1317,1,SAINT GERMAIN,0
1318,1,SAINT GILLES,12
1319,1,SAINT JACQUES,0
1320,1,SAINT LAZARE,0
1321,1,SAINT LOUIS,0
1322,1,SAINT MATHIEU,0
1323,1,SAINT MICHEL,0
1324,1,SAINT POL ROUX,0
1325,1,SAINT ROMAIN,51
1326,1,SAINT ROMME,12
1327,1,SAINT SEBASTIEN,35
1328,1,SAINT VIVIEN,12
1329,1,SAINTE CATHERINE,0
1330,1,SAINTE CLAIRE,0
1331,1,SAINTE CLAIRE,1
1332,1,SAINTE CLAIRE,12
1333,1,SAINTE CLAIRE,44
1334,1,SAINTES SCARBES,12
1335,1,SAKAKINI,15
1336,1,SALISBURY,0
1337,1,SALOMON REINACH,0
1338,1,SARASATE,0
1339,1,SAULNIER,0
1340,1,SCHOELCHER,12
1341,1,SEGUIER,0
1342,1,SIMON DE CHALONS,0
1343,1,SIMONE DE BEAUVOIR,0
1344,1,SIRE FIRMIN LEROUX,0
1345,1,SOEUR THERESE MASSIN,0
1346,1,SOPHIE GERMAIN,0
1347,1,SOUBIRAN,10
1348,1,SOUS BARRY,0
1349,1,ST ELEUTHERE,0
1350,1,ST FRANCOIS,10
1351,1,ST JEAN,12
1352,1,ST LAURENT,12
1353,1,ST YVES,0
1354,1,SUZANNE VALADON,9
1355,1,THIERS,0
1356,1,TONY PONCET,10
1357,1,TURENNE,0
1358,1,TURENNE,24
1359,1,URBAIN LE VERRIER,0
1360,1,VALETTE,0
1361,1,VANEAU,0
1362,1,VANHOENACKER,12
1363,1,VAUBAN,15
1364,1,VAUVENARGUES,0
1365,1,VERDIER ALLUT,0
1366,1,VERLAINE,0
1367,1,VERSIGNY,0
1368,1,VERTE,43
1369,1,VESALE,0
1370,1,VESTREPAIN,0
1371,1,VICTOR CRUMIERE,12
1372,1,VICTOR GILBERT,0
1373,1,VICTOR HUGO,0
1374,1,VICTOR HUGO,1
1375,1,VICTOR HUGO,2
1376,1,VICTOR JUGE,0
1377,1,VICTORIA,1
1378,1,VIEILLE CITE,0
1379,1,VIEILLE COMMUNE,0
1380,1,VILLAGE DE LA JOUENNERIE,18
1381,1,VILLARS,0
1382,1,VILLEBOIS MAREUIL,15
1383,1,VINCENT D INDY,0
1384,1,VINCENT VAN GOGH,0
1385,1,VOLTAIRE,0
1386,1,XAVIER PRIVAS,0
1387,1,YANN SOHIER,12
1388,10,4 FRERES MOUGEOTTE,0
1389,10,A FIENS,0
1390,10,ADOLPHE BEAUFRERE,0
1391,10,ALBERT 1ER,0
1392,10,ALBERT GOUPIL,24
1393,10,ALBERT SOREL,12
1394,10,ALBIN CACHOT,51
1395,10,ALFRED DE MUSSET,0
1396,10,ALFRED SABATIER,0
1397,10,ALICE,1
1398,10,ALLEE DE LA TREILLE,2
1399,10,ALPHONSE DAUDET,15
1400,10,ALPHONSE DAUDET,5
1401,10,ALSACE LORRAINE,1
1402,10,AMBROISE PARE,0
1403,10,AMIRAL COLLET,1
1404,10,AMIRAL COURBET,15
1405,10,AMPERE,0
1406,10,ANATOLE FRANCE,0
1407,10,ANATOLE FRANCE,1
1408,10,ANDRE AUNE,15
1409,10,ANDRE GERARDIN,0
1410,10,ANDRE MESSAGER,50
1411,10,ANGELIQUE BRAQUET,1
1412,10,ANNA DE NOAILLES,0
1413,10,ANTAR,0
1414,10,ANTHERIEU,10
1415,10,ANTOINE DE CONDORCET,0
1416,10,ARMAND CASSAN,0
1417,10,BAILLY,0
1418,10,BARODET,0
1419,10,BARON DU MARAIS,15
1420,10,BARUCH SPINOZA,0
1421,10,BASSE FOULERIE,0
1422,10,BEAU RIVAGE,1
1423,10,BEAU VALLON,10
1424,10,BELLE VUE,0
1425,10,BELLECORDIERE,0
1426,10,BENOIT,21
1427,10,BENOIT MALON,0
1428,10,BERLIOZ,0
1429,10,BERNARD DU BOIS,0
1430,10,BERTHY ALBRECHT,0
1431,10,BESLAY,35
1432,10,BICHAT,0
1433,10,BIHAN,0
1434,10,BIOT,0
1435,10,BOILEAU,0
1436,10,BOILEAU,1
1437,10,BONAPARTE,0
1438,10,BONFILS,10
1439,10,BORROMEE,0
1440,10,BOUGAINVILLE,0
1441,10,BOULLE,0
1442,10,BOURNES,0
1443,10,BOUTAREL,0
1444,10,BRILLET,0
1445,10,BUFFON,1
1446,10,BUISSON ST LOUIS,0
1447,10,CAGNOLI,1
1448,10,CAMILLE SAINT SAENS,0
1449,10,CARNOT,0
1450,10,CARNOT,1
1451,10,CARNOT,15
1452,10,CENTRALE,0
1453,10,CESARINE,0
1454,10,CHAMPETIER DE RIBES,15
1455,10,CHANTEPIE,0
1456,10,CHARBONNET,0
1457,10,CHARLES BAUDELAIRE,0
1458,10,CHARLES BOUDEVILLE,0
1459,10,CHARLES DE GAULLE,1
1460,10,CHARLES HILDEVERT,0
1461,10,CHARLES INFROIT,0
1462,10,CHATELAINE,0
1463,10,CHESNEAU,0
1464,10,CLAIRAUT,0
1465,10,CLAUDE POUILLET,0
1466,10,CLEMENCEAU,0
1467,10,CLOITRE ST SPIRE,8
1468,10,CLOS DE VERRIERES,18
1469,10,COLBERT,0
1470,10,CONDORCET,15
1471,10,COQUILLIERE,0
1472,10,CORTAMBERT,0
1473,10,CYRILLE BESSET,1
1474,10,D AGEN,0
1475,10,D AGUESSEAU,0
1476,10,D ALEMBERT,15
1477,10,D ALLERAY,0
1478,10,D AMBERT,0
1479,10,D ANDILLY,0
1480,10,D ECOSSE,0
1481,10,D ELIE,0
1482,10,D EVREUX,0
1483,10,D ORLEANS,0
1484,10,D'ALSACE,24
1485,10,DAGORNO,0
1486,10,DANIELLE CASANOVA,0
1487,10,DANIELLE MITTERRAND,1
1488,10,DANVILLE,1
1489,10,DAUMESNIL,0
1490,10,DE BELFORT,0
1491,10,DE BELGRADE,0
1492,10,DE BERNARDY,0
1493,10,DE BERRY,0
1494,10,DE BISSY,0
1495,10,DE BOURGOGNE,0
1496,10,DE BRETAGNE,1
1497,10,DE BRETAGNE,12
1498,10,DE CAPRI,0
1499,10,DE CHANTEREINE,0
1500,10,DE CHATEAUDUN,0
1501,10,DE CIVRY,0
1502,10,DE CLICHY,15
1503,10,DE DIJON,0
1504,10,DE DOMONT,1
1505,10,DE FRANCS,2
1506,10,DE GEROFOSSE,0
1507,10,DE GILLIER,0
1508,10,DE GOUEDIC,0
1509,10,DE GRANGE BATELIERE,0
1510,10,DE HAUTE GRAVE,2
1511,10,DE HOUDAN,3
1512,10,DE JONVILLE,0
1513,10,DE L AIGLON,0
1514,10,DE L ARBRE,5
1515,10,DE L ECHIQUIER,0
1516,10,DE L EGLISE,0
1517,10,DE L EGLISE,10
1518,10,DE L EGLISE,12
1519,10,DE L ESTEY,0
1520,10,DE L OPERA,1
1521,10,DE L'ABBE BONPAIN,0
1522,10,DE L'ABBE PIERRE,0
1523,10,DE L'ABREUVOIR,2
1524,10,DE L'YVETTE,0
1525,10,DE LA BARRE,0
1526,10,DE LA BELLE BOUCHE,5
1527,10,DE LA BELLE GABRIELLE,1
1528,10,DE LA BERGERE,0
1529,10,DE LA BOULE D OR,0
1530,10,DE LA BOURSE,0
1531,10,DE LA BOUSCARLE DE CETTI,2
1532,10,DE LA BRANCHOIRE,1
1533,10,DE LA BRIE,2
1534,10,DE LA CAROUTE,0
1535,10,DE LA CHATAIGNERAIE,1
1536,10,DE LA COMEDIE,0
1537,10,DE LA CONCORDE,5
1538,10,DE LA CROIX PIVORT,5
1539,10,DE LA FERME,10
1540,10,DE LA FIDELITE,0
1541,10,DE LA FONT DE L'ANGE,5
1542,10,DE LA FRATERNITE,0
1543,10,DE LA GARE,0
1544,10,DE LA GAVELIERE,10
1545,10,DE LA GRANDE TRUANDERIE,0
1546,10,DE LA GUITARDERIE,0
1547,10,DE LA JOMAYERE,0
1548,10,DE LA LIBERATION,0
1549,10,DE LA LIBERATION,1
1550,10,DE LA LIBERATION,15
1551,10,DE LA MACHINE,0
1552,10,DE LA MAINGUAIS,9
1553,10,DE LA MAIRIE,0
1554,10,DE LA MAIRIE,12
1555,10,DE LA MULE DU PAPE,0
1556,10,DE LA PASSERELLE,10
1557,10,DE LA PATELIERE,5
1558,10,DE LA PERCHE,0
1559,10,DE LA PETITE PIERRE,0
1560,10,DE LA PIECE PERROT,0
1561,10,DE LA PISCINE,0
1562,10,DE LA POMPE,0
1563,10,DE LA POTERNE,0
1564,10,DE LA PRISE D EAU,1
1565,10,DE LA PSALETTE,0
1566,10,DE LA QUENETTE,0
1567,10,DE LA REPUBLIQUE,0
1568,10,DE LA REPUBLIQUE,1
1569,10,DE LA REPUBLIQUE,4
1570,10,DE LA RESIDENCE,2
1571,10,DE LA RESIDENCE ST MURY,2
1572,10,DE LA REVOLUTION,0
1573,10,DE LA RIVIERE,0
1574,10,DE LA ROTONDE,1
1575,10,DE LA SALETTE,5
1576,10,DE LA SAUSSAYE,0
1577,10,DE LAON,12
1578,10,DE LAUNAY,0
1579,10,DE LIEGE,0
1580,10,DE LORETTE,0
1581,10,DE LORRAINE,0
1582,10,DE LORRY,0
1583,10,DE MALABRY,1
1584,10,DE MARIGNAN,0
1585,10,DE MENIVAL,1
1586,10,DE MESSINE,1
1587,10,DE MONTJAY,0
1588,10,DE MONTYON,0
1589,10,DE MUSSELBURGH,0
1590,10,DE NAVARIN,0
1591,10,DE NICE,0
1592,10,DE NIERT,2
1593,10,DE NORMANDIE,0
1594,10,DE NOTRE DAME D ALEM,5
1595,10,DE PARIS,0
1596,10,DE PARIS CD 84,0
1597,10,DE PICPUS,15
1598,10,DE PORNIC,0
1599,10,DE PORT ROYAL,51
1600,10,DE PORT VAL (RD45),1
1601,10,DE PROVENCE,0
1602,10,DE QUATREFAGES,0
1603,10,DE QUEBEC,15
1604,10,DE ROCHECHOUART,0
1605,10,DE SAINTE GENEVIEVE,0
1606,10,DE SAINTE LUCE,0
1607,10,DE SALONIQUE,1
1608,10,DE SAUMUR,1
1609,10,DE SENLIS,0
1610,10,DE SERRE,0
1611,10,DE SEVIGNE,0
1612,10,DE STRASBOURG,15
1613,10,DE SULLY,0
1614,10,DE TRETAIGNE,0
1615,10,DE VERDUN,1
1616,10,DE VILLAINES,0
1617,10,DE VISEU,0
1618,10,DE WICKLOW,12
1619,10,DENIS PAPIN,0
1620,10,DES ACACIAS,1
1621,10,DES ACACIAS,2
1622,10,DES ALOUETTES,2
1623,10,DES AMANDIERS,0
1624,10,DES ARCHERS,0
1625,10,DES BATELIERS,0
1626,10,DES BEGONIAS,0
1627,10,DES BOSQUETS,2
1628,10,DES BOSQUETS,51
1629,10,DES BRUYERES,0
1630,10,DES CANETTES,0
1631,10,DES CANNAS,10
1632,10,DES CATALPAS,2
1633,10,DES CEDRES,0
1634,10,DES CHAMPS,10
1635,10,DES CHATEAUX,15
1636,10,DES CLOS,5
1637,10,DES CLOSEAUX,0
1638,10,DES CONNETABLES,2
1639,10,DES CORBIERES,0
1640,10,DES CORDELIERS,0
1641,10,DES CORSAIRES,0
1642,10,DES COUTURES SAINT GERVAIS,0
1643,10,DES DEUX FRERES,0
1644,10,DES DOLMENS,0
1645,10,DES DOMINICAINS,0
1646,10,DES ECHELETTES,0
1647,10,DES ECOLES,0
1648,10,DES ECOLES,2
1649,10,DES ECOLIERS,0
1650,10,DES ELYSEES,1
1651,10,DES ERABLES,2
1652,10,DES ESSARTS,5
1653,10,DES FRICHES,0
1654,10,DES FUSILLES,51
1655,10,DES GARRIGUES,1
1656,10,DES GENETS,51
1657,10,DES GLAILLEULS,2
1658,10,DES GLYCINES,0
1659,10,DES GUINANDIERS,21
1660,10,DES HAUTAINS,0
1661,10,DES HAUTES COURANTES,45
1662,10,DES HORTENSIAS,0
1663,10,DES LOMBARDS,0
1664,10,DES MELEZES,0
1665,10,DES MEUNIERS,2
1666,10,DES MIMOSAS,2
